lik	gamma	delta
-6061.45372640962	0.00167633710640188	0.130417581733719
-6203.29961853678	0.00167633710640188	0.131493867028246
-6204.58690736555	0.00167633710640188	6.61069613519961e-05
-6204.58755087023	0.00167633710640188	6.61069613519961e-05
-6204.58616564213	0.00167633710640188	6.61069613519961e-05
-6203.56401757413	0.00167633710640188	0.155208036129562
-6204.58651213928	0.00167633710640188	6.61069613519961e-05
-6065.12356500298	0.00167633710640188	0.12720516229745
-6204.58613130836	0.00167633710640188	6.61069613519961e-05
-6079.82585134328	0.00167633710640188	0.123442241350598
-6203.6353916546	0.00167633710640188	0.144197689706968
-6191.09300639263	0.00167633710640188	0.157074111740958
-6201.10093510337	0.00167633710640188	0.279175208313577
-6204.23953230484	0.00167633710640188	0.114240914138587
-6068.80302284192	0.00167633710640188	0.125051930660343
-6204.54586267324	0.00167633710640188	0.0434844450415375
-6204.00415121234	0.00167633710640188	0.0974514135611007
-6066.48534849245	0.00167633710640188	0.126251683224575
-6204.58613122429	0.00167633710640188	6.61069613519961e-05
-6204.32176339636	0.00167633710640188	0.0689326632645403
-6204.58613118095	0.00167633710640188	6.61069613519961e-05
-6066.92221104278	0.00167633710640188	0.12520301032117
-6202.26090056034	0.00167633710640188	0.892629466688833
-6204.58613118095	0.00167633710640188	6.61069613519961e-05
-6068.79226950193	0.00167633710640188	0.125898580892203
-6203.86020156827	0.00167633710640188	0.206195651047782
-6204.09591908526	0.00167633710640188	0.0952674596893879
-6202.29714054828	0.00167633710640188	0.153365566972727
-6171.15753024602	0.00167633710640188	0.16305587649822
-6204.58613202494	0.00167633710640188	6.61069613519961e-05
-6204.01890833231	0.00167633710640188	0.166102401178783
-6098.25304596523	0.00167633710640188	0.119166207556936
-6066.46575300539	0.00167633710640188	0.125686184786182
-6204.58627787854	0.00167633710640188	6.61069613519961e-05
-6204.57250868999	0.00167633710640188	0.0225896588154992
-6202.2621796523	0.00167633710640188	0.8920908738228
-6204.58613164975	0.00167633710640188	6.61069613519961e-05
-6203.89668365998	0.00167633710640188	0.465004195909078
-6073.1394265177	0.00167633710640188	0.123668575934182
-6196.70904573149	0.00167633710640188	0.213140715163467
-6204.55042068633	0.00167633710640188	0.0401212251579094
-6204.49791259385	0.00167633710640188	0.0348717781037615
-6065.26498195354	0.00167633710640188	0.126703223108758
-6204.5861942175	0.00167633710640188	6.61069613519961e-05
-6065.53128985062	0.00167633710640188	0.125902689239755
-6204.58613120241	0.00167633710640188	6.61069613519961e-05
-6204.58617539468	0.00167633710640188	6.61069613519961e-05
-6204.58622024699	0.00167633710640188	6.61069613519961e-05
-6204.58613115847	0.00167633710640188	6.61069613519961e-05
-6203.91236182637	0.00167633710640188	0.135709711045837
-6204.58613115847	0.00167633710640188	6.61069613519961e-05
-6066.4647892959	0.00167633710640188	0.125672997882524
-6204.58628547718	0.00167633710640188	6.61069613519961e-05
-6204.58621300583	0.00167633710640188	6.61069613519961e-05
-6187.70697265061	0.00167633710640188	0.145068993933992
-6081.51683324319	0.00167633710640188	0.124741387898127
-6204.58617761058	0.00167633710640188	6.61069613519961e-05
-6203.14589431386	0.00167633710640188	0.0725662917653926
-6204.58648764694	0.00167633710640188	6.61069613519961e-05
-6065.53074761128	0.00167633710640188	0.128354138689018
-6187.32624115557	0.00167633710640188	0.163672198008312
-6204.51728423734	0.00167633710640188	0.062491798221609
-6202.51109428493	0.00167633710640188	0.152303778164282
-6084.38140574431	0.00167633710640188	0.122391082773476
-6065.77334711194	0.00167633710640188	0.129325637811693
-6202.87911833596	0.00167633710640188	0.110364967743291
-6204.39682054041	0.00167633710640188	0.0309518855234655
-6204.43338550932	0.00167633710640188	0.0359234675883535
-6204.58613221122	0.00167633710640188	6.61069613519961e-05
-6173.42099982105	0.00167633710640188	0.140090176056385
-6096.11081210825	0.00167633710640188	0.123518783904032
-6204.58616167274	0.00167633710640188	6.61069613519961e-05
-6204.24439447246	0.00167633710640188	0.213272492532318
-6204.58623257422	0.00167633710640188	6.61069613519961e-05
-6078.60330083486	0.00167633710640188	0.124084234100742
-6191.6090707347	0.00167633710640188	0.149777061819339
-6204.58617532372	0.00167633710640188	6.61069613519961e-05
-6065.57836263918	0.00167633710640188	0.125867604990706
-6204.58616281214	0.00167633710640188	6.61069613519961e-05
-6204.58616463673	0.00167633710640188	6.61069613519961e-05
-6065.95596702801	0.00167633710640188	0.126251527186987
-6203.51338182083	0.00167633710640188	0.205999615599518
-6204.20824891395	0.00167633710640188	0.213763860593786
-6204.58667646736	0.00167633710640188	6.61069613519961e-05
-6204.01845396055	0.00167633710640188	0.166142407490059
-6200.60284137679	0.00167633710640188	0.1076572175012
-6204.58626808351	0.00167633710640188	6.61069613519961e-05
-6069.88894062254	0.00167633710640188	0.126666761156204
-6204.58628710113	0.00167633710640188	6.61069613519961e-05
-6204.58613128368	0.00167633710640188	6.61069613519961e-05
-6065.47888187417	0.00167633710640188	0.125946172196358
-6204.58613128367	0.00167633710640188	6.61069613519961e-05
-6152.83253379076	0.00167633710640188	0.133121935381095
-6117.37280554298	0.00167633710640188	0.122914263707846
-6204.02627538008	0.00167633710640188	0.169743899373071
-6204.58017741357	0.00167633710640188	0.00987998933319928
-6197.55414857444	0.00167633710640188	0.158850225574899
-6072.25993973837	0.00167633710640188	0.124917813471497
-6204.58626580923	0.00167633710640188	6.61069613519961e-05
-6204.58613171798	0.00167633710640188	6.61069613519961e-05
-6191.79186759859	0.00167633710640188	0.156184962302377
-6204.58613158251	0.00167633710640188	6.61069613519961e-05
-6204.58613158251	0.00167633710640188	6.61069613519961e-05
-6078.16358207617	0.00167633710640188	0.123812752462996
-6204.58613169108	0.00167633710640188	6.61069613519961e-05
-6154.83608363433	0.00167633710640188	0.131695505812404
-6204.58624869891	0.00167633710640188	6.61069613519961e-05
-6115.1234954606	0.00167633710640188	0.123224885624331
-6204.4925015391	0.00167633710640188	0.0184404429805911
-6151.44228167156	0.00167633710640188	0.141681403206779
-6204.47160002631	0.00167633710640188	0.0527413356578003
-6116.26734142743	0.00167633710640188	0.123488489080333
-6069.85727573915	0.00167633710640188	0.12471753484605
-6199.51188735292	0.00167633710640188	0.218163668012799
-6204.58613138676	0.00167633710640188	6.61069613519961e-05
-6204.58633254862	0.00167633710640188	6.61069613519961e-05
-6067.8265923379	0.00167633710640188	0.125431237931104
-6204.5861311646	0.00167633710640188	6.61069613519961e-05
-6202.51029576814	0.00167633710640188	0.152345661993934
-6204.5861311646	0.00167633710640188	6.61069613519961e-05
-6066.27972360697	0.00167633710640188	0.125808524674692
-6203.92114157684	0.00167633710640188	0.189844890735633
-6204.58613122462	0.00167633710640188	6.61069613519961e-05
-6204.56452075029	0.00167633710640188	0.0295128380604021
-6204.58620976048	0.00167633710640188	6.61069613519961e-05
-6064.96840325432	0.00167633710640188	0.12651952362546
-6204.58623221877	0.00167633710640188	6.61069613519961e-05
-6204.58615254562	0.00167633710640188	6.61069613519961e-05
-6067.8553358462	0.00167633710640188	0.126661610850928
-6203.38001211885	0.00167633710640188	0.377471224879345
-6204.51428736584	0.00167633710640188	0.0230204892424148
-6202.39481433099	0.00167633710640188	0.147896089399195
-6204.5865659794	0.00167633710640188	6.61069613519961e-05
-6204.58649311608	0.00167633710640188	6.61069613519961e-05
-6204.2000924184	0.00167633710640188	0.123661569506735
-6064.48012929514	0.00167633710640188	0.1270552124377
-6078.5151733246	0.00167633710640188	0.123982842857613
-6191.60872288045	0.00167633710640188	0.149779867779106
-6204.58613127324	0.00167633710640188	6.61069613519961e-05
-6204.58613127324	0.00167633710640188	6.61069613519961e-05
-6204.58616800425	0.00167633710640188	6.61069613519961e-05
-6204.58613385476	0.00167633710640188	6.61069613519961e-05
-6063.62409848653	0.00167633710640188	0.127445395177023
-6204.58707362282	0.00167633710640188	6.61069613519961e-05
-6195.48806720193	0.00167633710640188	0.104047669426813
-6203.42297524096	0.00167633710640188	0.331469530644227
-6075.24569091789	0.00167633710640188	0.127799209427438
-6204.58622776174	0.00167633710640188	6.61069613519961e-05
-6204.58613142067	0.00167633710640188	6.61069613519961e-05
-6069.27099312096	0.00167633710640188	0.125590389932573
-6202.78881397069	0.00167633710640188	0.13542617052869
-6202.84376779291	0.00167633710640188	0.133812175809663
-6204.58617554532	0.00167633710640188	6.61069613519961e-05
-6065.57813439939	0.00167633710640188	0.126027861490259
-6204.49167785145	0.00167633710640188	0.0754902264417883
-6204.58621587597	0.00167633710640188	6.61069613519961e-05
-6203.35719839955	0.00167633710640188	0.177630702225016
-6204.5864577352	0.00167633710640188	6.61069613519961e-05
-6066.04021358743	0.00167633710640188	0.12617707407624
-6204.58624127564	0.00167633710640188	6.61069613519961e-05
-6204.58613115329	0.00167633710640188	6.61069613519961e-05
-6204.58616530278	0.00167633710640188	6.61069613519961e-05
-6204.58613115329	0.00167633710640188	6.61069613519961e-05
-6065.72481783917	0.00167633710640188	0.125761675808667
-6204.58620813203	0.00167633710640188	6.61069613519961e-05
-6195.66176010055	0.00167633710640188	0.100198028279019
-6079.65495330632	0.00167633710640188	0.127497398525677
-6196.07303580773	0.00167633710640188	0.298856467860809
-6200.63669307185	0.00167633710640188	0.141196818665165
-6204.58614168657	0.00167633710640188	6.61069613519961e-05
-6068.08171870098	0.00167633710640188	0.128430880137658
-6204.320653625	0.00167633710640188	0.032932891711807
-6204.27766096897	0.00167633710640188	0.179906483472267
-6066.08157950549	0.00167633710640188	0.125654731383444
-6204.58613116748	0.00167633710640188	6.61069613519961e-05
-6204.58613116748	0.00167633710640188	6.61069613519961e-05
-6108.10100343698	0.00167633710640188	0.121667173370611
-6204.58616165552	0.00167633710640188	6.61069613519961e-05
-6161.41780735191	0.00167633710640188	0.138748524830164
-6204.5863654901	0.00167633710640188	6.61069613519961e-05
-6204.5863642762	0.00167633710640188	6.61069613519961e-05
-6203.34840285157	0.00167633710640188	0.181702759925564
-6203.4376844819	0.00167633710640188	0.0971341787368125
-6067.49544491394	0.00167633710640188	0.126307248436463
-6204.58616160302	0.00167633710640188	6.61069613519961e-05
-6069.84300884178	0.00167633710640188	0.124141892232536
-6198.4920784625	0.00167633710640188	0.402654128025307
-6204.5861313681	0.00167633710640188	6.61069613519961e-05
-6203.28120866462	0.00167633710640188	0.185983608460326
-6204.58613121441	0.00167633710640188	6.61069613519961e-05
-6200.40637885095	0.00167633710640188	0.405945242306467
-6069.82632714107	0.00167633710640188	0.124287869598105
-6198.41683786777	0.00167633710640188	0.117591686959356
-6075.37545616408	0.00167633710640188	0.126148599525888
-6200.62861402327	0.00167633710640188	0.223334220090904
-6204.13848355376	0.00167633710640188	0.0627255004217906
-6067.5918626842	0.00167633710640188	0.125329684584098
-6204.58617768352	0.00167633710640188	6.61069613519961e-05
-6204.58617461109	0.00167633710640188	6.61069613519961e-05
-6201.12879157868	0.00167633710640188	0.409273235647569
-6204.57322558409	0.00167633710640188	0.0232482775633195
-6072.15036714445	0.00167633710640188	0.125488103186104
-6204.5869490351	0.00167633710640188	6.61069613519961e-05
-6195.35762235699	0.00167633710640188	0.195249792184989
-6067.01968435484	0.00167633710640188	0.126326151635548
-6204.4260002927	0.00167633710640188	0.0328385785247079
-6204.586131393	0.00167633710640188	6.61069613519961e-05
-6201.79303875394	0.00167633710640188	0.402601945673181
-6204.58646950315	0.00167633710640188	6.61069613519961e-05
-6204.58613184863	0.00167633710640188	6.61069613519961e-05
-6204.58623334823	0.00167633710640188	6.61069613519961e-05
-6064.87373776182	0.00167633710640188	0.126418441554036
-6203.23888162808	0.00167633710640188	0.120021746777955
-6189.89318117708	0.00167633710640188	0.211575236073855
-6196.38327580919	0.00167633710640188	0.119817022849806
-6087.94477680894	0.00167633710640188	0.1228523513858
-6200.17856662879	0.00167633710640188	0.146890518699074
-6081.65095648608	0.00167633710640188	0.122571723973886
-6204.23898179506	0.00167633710640188	0.202477807730476
-6192.23774723542	0.00167633710640188	0.186499055293294
