lik	gamma	delta
-1044.76118256956	0.00259703909835453	0.255280988090222
-1131.09631004969	0.00259703909835453	0.0135588736908686
-1131.37560159685	0.00259703909835453	0.0336822204065481
-1131.42337362762	0.00259703909835453	6.61069613519961e-05
-1131.42323399467	0.00259703909835453	6.61069613519961e-05
-1131.42323399467	0.00259703909835453	6.61069613519961e-05
-1073.19929460384	0.00259703909835453	0.138674064557324
-1131.42323399467	0.00259703909835453	6.61069613519961e-05
-1072.23847712627	0.00259703909835453	0.141008535701696
-1131.42323409363	0.00259703909835453	6.61069613519961e-05
-1131.42323409363	0.00259703909835453	6.61069613519961e-05
-1131.42349854539	0.00259703909835453	6.61069613519961e-05
-1131.15318722587	0.00259703909835453	0.127884176492047
-1131.42331642337	0.00259703909835453	6.61069613519961e-05
-1131.42325556741	0.00259703909835453	6.61069613519961e-05
-1073.13747803301	0.00259703909835453	0.139493149125334
-1072.4585689094	0.00259703909835453	0.140676770637623
-1131.42342527228	0.00259703909835453	6.61069613519961e-05
-1131.42328646538	0.00259703909835453	6.61069613519961e-05
-1131.40138092241	0.00259703909835453	0.0296169873957076
-1131.42365804076	0.00259703909835453	6.61069613519961e-05
-1131.42343439123	0.00259703909835453	6.61069613519961e-05
-1131.42368970964	0.00259703909835453	6.61069613519961e-05
-1070.58199694764	0.00259703909835453	0.14422374672268
-1073.06696292191	0.00259703909835453	0.138935911165633
-1131.42323402748	0.00259703909835453	6.61069613519961e-05
-1131.42323402748	0.00259703909835453	6.61069613519961e-05
-1131.42329545663	0.00259703909835453	6.61069613519961e-05
-1131.42323458254	0.00259703909835453	6.61069613519961e-05
-1131.42323458254	0.00259703909835453	6.61069613519961e-05
-1131.38620062557	0.00259703909835453	0.0425756524755531
-1073.0311026187	0.00259703909835453	0.139546456945527
-1131.42323400381	0.00259703909835453	6.61069613519961e-05
-1129.29714550208	0.00259703909835453	0.17390718959872
-1075.2676486194	0.00259703909835453	0.137789917830486
-1131.42323400381	0.00259703909835453	6.61069613519961e-05
-1073.00652932663	0.00259703909835453	0.139058886240659
-1131.42332260748	0.00259703909835453	6.61069613519961e-05
-1131.42323406286	0.00259703909835453	6.61069613519961e-05
-1131.42323406286	0.00259703909835453	6.61069613519961e-05
-1131.42323358023	0.00259703909835453	0
