lik	gamma	delta
-902.870794853872	0.00183532899218836	0.396991999359585
-940.817127533294	0.00183532899218836	6.61069613519961e-05
-940.654950775193	0.00183532899218836	0.0170772901855371
-939.562486422333	0.00183532899218836	0.0211073054680396
-927.023168868377	0.00183532899218836	0.0639300284480926
-940.817176264156	0.00183532899218836	6.61069613519961e-05
-940.815976463129	0.00183532899218836	6.61069613519961e-05
-940.816338118558	0.00183532899218836	6.61069613519961e-05
-928.963391751359	0.00183532899218836	0.0575993021343077
-940.210605387536	0.00183532899218836	0.362008913735097
-940.815974898213	0.00183532899218836	6.61069613519961e-05
-940.815974898213	0.00183532899218836	6.61069613519961e-05
-940.81597541653	0.00183532899218836	6.61069613519961e-05
-940.81597541653	0.00183532899218836	6.61069613519961e-05
-940.816276507741	0.00183532899218836	6.61069613519961e-05
-928.419883914193	0.00183532899218836	0.0590995312505989
-940.815974853433	0.00183532899218836	6.61069613519961e-05
-940.815974853433	0.00183532899218836	6.61069613519961e-05
-940.815974853434	0.00183532899218836	6.61069613519961e-05
-928.701035798419	0.00183532899218836	0.0581956373864403
-940.815974853433	0.00183532899218836	6.61069613519961e-05
-940.815974853434	0.00183532899218836	6.61069613519961e-05
-928.701035798418	0.00183532899218836	0.0581956373864498
-940.815974853434	0.00183532899218836	6.61069613519961e-05
-940.816305651013	0.00183532899218836	6.61069613519961e-05
-940.816472364038	0.00183532899218836	6.61069613519961e-05
-940.815977041122	0.00183532899218836	6.61069613519961e-05
-927.905054091811	0.00183532899218836	0.0607994023965833
-940.815974979696	0.00183532899218836	6.61069613519961e-05
-940.816118014613	0.00183532899218836	6.61069613519961e-05
-940.815974979697	0.00183532899218836	6.61069613519961e-05
-928.571614398396	0.00183532899218836	0.0586025763576525
-940.816063964039	0.00183532899218836	6.61069613519961e-05
-940.816300797425	0.00183532899218836	6.61069613519961e-05
-940.816091088281	0.00183532899218836	6.61069613519961e-05
-928.209769102823	0.00183532899218836	0.0597644007400707
-940.761775456507	0.00183532899218836	0.0500775255793316
-928.209629400572	0.00183532899218836	0.0600072782090877
-940.816230847559	0.00183532899218836	6.61069613519961e-05
-940.816301077848	0.00183532899218836	6.61069613519961e-05
-940.815974517476	0.00183532899218836	0
