lik	gamma	delta
-12561.5114896673	0.0016483981998674	0.191313371872613
-12569.7921586407	0.0016483981998674	6.61069613519961e-05
-12569.5792637912	0.0016483981998674	0.00803342260069832
-12569.7946152674	0.0016483981998674	6.61069613519961e-05
-12568.5243583422	0.0016483981998674	0.0182975036180308
-12569.7920966627	0.0016483981998674	6.61069613519961e-05
-12569.7924735048	0.0016483981998674	6.61069613519961e-05
-12569.7920966627	0.0016483981998674	6.61069613519961e-05
-12569.7920996292	0.0016483981998674	6.61069613519961e-05
-12569.7929501193	0.0016483981998674	6.61069613519961e-05
-12569.7920996292	0.0016483981998674	6.61069613519961e-05
-12568.3670259392	0.0016483981998674	0.0196845808274786
-12569.7920958739	0.0016483981998674	6.61069613519961e-05
-12568.6286663584	0.0016483981998674	0.0174701553488728
-12569.7920958739	0.0016483981998674	6.61069613519961e-05
-12569.7920958739	0.0016483981998674	6.61069613519961e-05
-12569.7920959188	0.0016483981998674	6.61069613519961e-05
-12569.7921859821	0.0016483981998674	6.61069613519961e-05
-12569.7920959188	0.0016483981998674	6.61069613519961e-05
-12568.6046230421	0.0016483981998674	0.0176502743747307
-12569.7920966719	0.0016483981998674	6.61069613519961e-05
-12569.7920966719	0.0016483981998674	6.61069613519961e-05
-12568.6425746546	0.0016483981998674	0.0177228084761892
-12569.7704620075	0.0016483981998674	0.0121342280867222
-12569.7920959596	0.0016483981998674	6.61069613519961e-05
-12569.7922203161	0.0016483981998674	6.61069613519961e-05
-12569.7920959596	0.0016483981998674	6.61069613519961e-05
-12568.5953267848	0.0016483981998674	0.0177264273628944
-12569.7920985865	0.0016483981998674	6.61069613519961e-05
-12569.7920985865	0.0016483981998674	6.61069613519961e-05
-12569.7921392822	0.0016483981998674	6.61069613519961e-05
-12568.5796245088	0.0016483981998674	0.0181275966967421
-12569.792096754	0.0016483981998674	6.61069613519961e-05
-12569.7923288112	0.0016483981998674	6.61069613519961e-05
-12569.792420484	0.0016483981998674	6.61069613519961e-05
-12568.4739751385	0.0016483981998674	0.0186878152183965
-12569.7921422833	0.0016483981998674	6.61069613519961e-05
-12569.7922061849	0.0016483981998674	6.61069613519961e-05
-12569.6760277004	0.0016483981998674	0.0203419855449659
-12568.6895384979	0.0016483981998674	0.0177877266309455
-12568.5756539179	0.0016483981998674	0.0180530628883956
-12569.7920969396	0.0016483981998674	6.61069613519961e-05
-12569.7920969396	0.0016483981998674	6.61069613519961e-05
-12569.7922085338	0.0016483981998674	6.61069613519961e-05
-12569.7920958739	0.0016483981998674	6.61069613519961e-05
-12568.6286663584	0.0016483981998674	0.0174701553488728
-12569.7920958739	0.0016483981998674	6.61069613519961e-05
-12569.7920958739	0.0016483981998674	6.61069613519961e-05
-12569.79209652	0.0016483981998674	6.61069613519961e-05
-12568.8635614796	0.0016483981998674	0.0157011058761638
-12569.79209652	0.0016483981998674	6.61069613519961e-05
-12568.9872205339	0.0016483981998674	0.133148336711218
-12569.7922260043	0.0016483981998674	6.61069613519961e-05
