lik	gamma	delta
-12328.146098469	0.00168485459251495	0.00727237231593069
-12328.1744191633	0.00168485459251495	0.109933147559337
-12328.1524112769	0.00168485459251495	0.00717439764329677
-12328.3402765838	0.00168485459251495	6.61069613519961e-05
-12328.2866878606	0.00168485459251495	0.0498331702419465
-12328.3402437474	0.00168485459251495	6.61069613519961e-05
-12328.3401319309	0.00168485459251495	6.61069613519961e-05
-12328.0679141606	0.00168485459251495	0.0085957043179653
-12328.3397436671	0.00168485459251495	6.61069613519961e-05
-12328.3399082429	0.00168485459251495	6.61069613519961e-05
-12328.3400411675	0.00168485459251495	6.61069613519961e-05
-12328.2912876781	0.00168485459251495	0.0527170662765265
-12328.132516947	0.00168485459251495	0.0075061215065137
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.3397422082	0.00168485459251495	6.61069613519961e-05
-12328.3397422082	0.00168485459251495	6.61069613519961e-05
-12328.2698779106	0.00168485459251495	0.0387510061153654
-12328.1944024894	0.00168485459251495	0.0062384586721195
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.3400419549	0.00168485459251495	6.61069613519961e-05
-12328.1318716464	0.00168485459251495	0.00757415486464557
-12328.3397430878	0.00168485459251495	6.61069613519961e-05
-12328.3397430878	0.00168485459251495	6.61069613519961e-05
-12328.210944906	0.00168485459251495	0.00583658304071284
-12328.3397420422	0.00168485459251495	6.61069613519961e-05
-12328.3397420422	0.00168485459251495	6.61069613519961e-05
-12327.5771439675	0.00168485459251495	0.46479743641453
-12328.3249961521	0.00168485459251495	0.00615366408387792
-12328.3397421256	0.00168485459251495	6.61069613519961e-05
-12328.3397421256	0.00168485459251495	6.61069613519961e-05
-12328.1861141419	0.00168485459251495	0.00672396469660663
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.3397421534	0.00168485459251495	6.61069613519961e-05
-12328.2157272447	0.00168485459251495	0.00577647648707651
-12328.1556031325	0.00168485459251495	0.0545160055229538
-12328.3397421534	0.00168485459251495	6.61069613519961e-05
-12328.0935704722	0.00168485459251495	0.00816394891131208
-12328.3404302608	0.00168485459251495	6.61069613519961e-05
-12328.3397434592	0.00168485459251495	6.61069613519961e-05
-12328.3397434592	0.00168485459251495	6.61069613519961e-05
-12328.3397422684	0.00168485459251495	6.61069613519961e-05
-12328.1562754676	0.00168485459251495	0.00699971543234853
-12328.3398732685	0.00168485459251495	6.61069613519961e-05
-12328.3397422684	0.00168485459251495	6.61069613519961e-05
-12328.3400820381	0.00168485459251495	6.61069613519961e-05
-12328.3397436233	0.00168485459251495	6.61069613519961e-05
-12328.3397436233	0.00168485459251495	6.61069613519961e-05
-12328.1145193745	0.00168485459251495	0.00816785914910906
-12328.3397426662	0.00168485459251495	6.61069613519961e-05
-12328.1958797666	0.00168485459251495	0.00641126774872547
-12328.3397426662	0.00168485459251495	6.61069613519961e-05
-12328.3115515249	0.00168485459251495	0.0101035097311405
-12328.3398947192	0.00168485459251495	6.61069613519961e-05
-12328.3397421559	0.00168485459251495	6.61069613519961e-05
-12328.155686203	0.00168485459251495	0.00697962802668265
-12328.3397421559	0.00168485459251495	6.61069613519961e-05
-12328.1880731763	0.00168485459251495	0.00643482076081814
-12328.339742469	0.00168485459251495	6.61069613519961e-05
-12328.3163998384	0.00168485459251495	0.0141485135304088
-12328.339742469	0.00168485459251495	6.61069613519961e-05
-12328.3398348692	0.00168485459251495	6.61069613519961e-05
-12328.3401311913	0.00168485459251495	6.61069613519961e-05
-12328.1187503684	0.00168485459251495	0.00767683011690465
-12328.3397429275	0.00168485459251495	6.61069613519961e-05
-12328.3397421559	0.00168485459251495	6.61069613519961e-05
-12328.3398947192	0.00168485459251495	6.61069613519961e-05
-12328.155686203	0.00168485459251495	0.00697962802668265
-12328.3397421559	0.00168485459251495	6.61069613519961e-05
-12328.3397618365	0.00168485459251495	6.61069613519961e-05
-12328.3397423722	0.00168485459251495	6.61069613519961e-05
-12328.3409668321	0.00168485459251495	6.61069613519961e-05
-12327.9863211487	0.00168485459251495	0.0103599481026441
-12328.3391348159	0.00168485459251495	0.00086019315223762
-12328.3397428004	0.00168485459251495	6.61069613519961e-05
-12328.1353918199	0.00168485459251495	0.00839233274058586
-12328.3397428004	0.00168485459251495	6.61069613519961e-05
-12328.3399071958	0.00168485459251495	6.61069613519961e-05
-12328.1517937409	0.00168485459251495	0.00709781228610916
-12328.3397438086	0.00168485459251495	6.61069613519961e-05
-12328.3397438086	0.00168485459251495	6.61069613519961e-05
-12328.3399063676	0.00168485459251495	6.61069613519961e-05
-12328.1476740916	0.00168485459251495	0.00726412717889589
-12328.3397421961	0.00168485459251495	6.61069613519961e-05
-12328.3397421961	0.00168485459251495	6.61069613519961e-05
-12328.3397459634	0.00168485459251495	6.61069613519961e-05
-12328.1710855151	0.00168485459251495	0.00667298665204106
-12328.3397420344	0.00168485459251495	6.61069613519961e-05
-12328.3397420344	0.00168485459251495	6.61069613519961e-05
-12328.1271575106	0.00168485459251495	0.00752124341874501
-12328.3399410986	0.00168485459251495	6.61069613519961e-05
-12328.339953849	0.00168485459251495	6.61069613519961e-05
-12328.3397425044	0.00168485459251495	6.61069613519961e-05
-12328.3401058195	0.00168485459251495	6.61069613519961e-05
-12328.3399079364	0.00168485459251495	6.61069613519961e-05
-12328.1102603425	0.00168485459251495	0.00787556134563024
-12328.3397445492	0.00168485459251495	6.61069613519961e-05
-12328.3397421997	0.00168485459251495	6.61069613519961e-05
-12328.3397421997	0.00168485459251495	6.61069613519961e-05
-12328.3399182901	0.00168485459251495	6.61069613519961e-05
-12328.1531601627	0.00168485459251495	0.00702911199969416
-12328.1488464484	0.00168485459251495	0.00711302959786264
-12328.3399580799	0.00168485459251495	6.61069613519961e-05
-12328.3397422879	0.00168485459251495	6.61069613519961e-05
-12328.3397422879	0.00168485459251495	6.61069613519961e-05
-12328.3405015524	0.00168485459251495	6.61069613519961e-05
-12327.9835362407	0.00168485459251495	0.010556624908243
-12328.3397436415	0.00168485459251495	6.61069613519961e-05
-12328.3401782442	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.3397426289	0.00168485459251495	6.61069613519961e-05
-12328.3397426289	0.00168485459251495	6.61069613519961e-05
-12326.8612080141	0.00168485459251495	0.0517729242395893
-12328.3406494979	0.00168485459251495	6.61069613519961e-05
-12328.3397420647	0.00168485459251495	6.61069613519961e-05
-12327.7663861189	0.00168485459251495	0.16676281723143
-12328.3397420647	0.00168485459251495	6.61069613519961e-05
-12328.2274933484	0.00168485459251495	0.00546164519878739
-12328.3404238257	0.00168485459251495	6.61069613519961e-05
-12328.3397996632	0.00168485459251495	6.61069613519961e-05
-12328.0117237023	0.00168485459251495	0.00962023179380461
-12328.3402349383	0.00168485459251495	6.61069613519961e-05
-12328.0573889353	0.00168485459251495	0.00927317320454108
-12328.3404801949	0.00168485459251495	6.61069613519961e-05
-12328.3397433036	0.00168485459251495	6.61069613519961e-05
-12328.3397433036	0.00168485459251495	6.61069613519961e-05
-12327.2445457638	0.00168485459251495	0.0402040722707884
-12328.3397434009	0.00168485459251495	6.61069613519961e-05
-12328.3403401813	0.00168485459251495	6.61069613519961e-05
-12328.3397451225	0.00168485459251495	6.62732045998993e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.3403076895	0.00168485459251495	6.61069613519961e-05
-12328.1081984059	0.00168485459251495	0.0078714493227223
-12328.33974383	0.00168485459251495	6.61069613519961e-05
-12328.33974383	0.00168485459251495	6.61069613519961e-05
-12328.3397442113	0.00168485459251495	6.61069613519961e-05
-12328.0758234736	0.00168485459251495	0.00846945643199602
-12328.3405674329	0.00168485459251495	6.61069613519961e-05
-12328.3397442113	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.3397425045	0.00168485459251495	6.61069613519961e-05
-12328.1185529174	0.00168485459251495	0.00774612737577086
-12328.3399937279	0.00168485459251495	6.61069613519961e-05
-12328.3399422541	0.00168485459251495	6.61069613519961e-05
-12328.3400380723	0.00168485459251495	6.61069613519961e-05
-12328.0651054002	0.00168485459251495	0.0088369246657541
-12328.3400713826	0.00168485459251495	6.61069613519961e-05
-12328.3399383696	0.00168485459251495	6.61069613519961e-05
-12328.3397438907	0.00168485459251495	6.61069613519961e-05
-12328.3399318056	0.00168485459251495	6.61069613519961e-05
-12328.341285112	0.00168485459251495	6.61069613519961e-05
-12327.76839552	0.00168485459251495	0.0153575763964162
-12328.2228989889	0.00168485459251495	0.00573818540862439
-12328.3397432042	0.00168485459251495	6.61069613519961e-05
-12328.3397432042	0.00168485459251495	6.61069613519961e-05
-12328.2354629284	0.00168485459251495	0.0221112509135038
-12328.3398570067	0.00168485459251495	6.61069613519961e-05
-12328.1233122821	0.00168485459251495	0.00759275270065013
-12328.3397427082	0.00168485459251495	6.61069613519961e-05
-12328.3400706306	0.00168485459251495	6.61069613519961e-05
-12328.3397425533	0.00168485459251495	6.61069613519961e-05
-12327.6464309213	0.00168485459251495	0.111510157255898
-12328.0176884253	0.00168485459251495	0.0328985798499654
-12328.3253269242	0.00168485459251495	0.00205449204681898
-12328.1114807474	0.00168485459251495	0.00780808760451273
-12328.3398592447	0.00168485459251495	6.61069613519961e-05
-12328.3401678873	0.00168485459251495	6.61069613519961e-05
-12328.3397431245	0.00168485459251495	6.61069613519961e-05
-12328.1306644441	0.00168485459251495	0.00748763504717557
-12328.3397421914	0.00168485459251495	6.61069613519961e-05
-12328.3397421914	0.00168485459251495	6.61069613519961e-05
-12328.3401069498	0.00168485459251495	6.61069613519961e-05
-12328.2428048187	0.00168485459251495	0.00511157596320874
-12328.3397423408	0.00168485459251495	6.61069613519961e-05
-12328.3397423408	0.00168485459251495	6.61069613519961e-05
-12327.9170333075	0.00168485459251495	0.0791309948487932
-12328.3400805749	0.00168485459251495	6.61069613519961e-05
-12328.3397440384	0.00168485459251495	6.61069613519961e-05
-12328.0754042504	0.00168485459251495	0.00847509783712047
-12328.3402351486	0.00168485459251495	6.61069613519961e-05
-12328.3401030216	0.00168485459251495	6.61069613519961e-05
-12327.1682631292	0.00168485459251495	0.0713878199329782
-12328.3112988566	0.00168485459251495	0.0028719560989416
-12328.3398945783	0.00168485459251495	6.61069613519961e-05
-12326.4799256487	0.00168485459251495	0.0910390039137214
-12328.3396533271	0.00168485459251495	0.000150779023015463
-12328.3397393985	0.00168485459251495	0.000147897678884019
-12328.3397435662	0.00168485459251495	6.61069613519961e-05
-12328.1517937409	0.00168485459251495	0.00709781228610916
-12328.3397438086	0.00168485459251495	6.61069613519961e-05
-12328.3399071958	0.00168485459251495	6.61069613519961e-05
-12328.3397438086	0.00168485459251495	6.61069613519961e-05
-12328.339770742	0.00168485459251495	6.61069613519961e-05
-12328.3397420296	0.00168485459251495	6.61069613519961e-05
-12328.3397420296	0.00168485459251495	6.61069613519961e-05
-12328.1686136456	0.00168485459251495	0.00672227024055253
-12328.1721400805	0.00168485459251495	0.00671404156325491
-12328.3400705991	0.00168485459251495	6.61069613519961e-05
-12328.3397426767	0.00168485459251495	6.61069613519961e-05
-12328.1950048821	0.00168485459251495	0.0603996518923616
-12328.3399084553	0.00168485459251495	6.61069613519961e-05
-12328.196716088	0.00168485459251495	0.0600374037428789
-12328.1368515397	0.00168485459251495	0.00745995999047516
-12328.3402078806	0.00168485459251495	6.61069613519961e-05
-12328.3400705566	0.00168485459251495	6.61069613519961e-05
-12328.3397426343	0.00168485459251495	6.61069613519961e-05
-12328.1363156225	0.00168485459251495	0.00735275172293485
-12328.3397426343	0.00168485459251495	6.61069613519961e-05
-12328.0899777709	0.00168485459251495	0.00832768720168918
-12328.3399581455	0.00168485459251495	6.61069613519961e-05
-12328.3397423535	0.00168485459251495	6.61069613519961e-05
-12328.3401960772	0.00168485459251495	6.61069613519961e-05
-12328.3397420659	0.00168485459251495	6.61069613519961e-05
-12328.1628638476	0.00168485459251495	0.00683769316340706
-12328.3397420659	0.00168485459251495	6.61069613519961e-05
-12328.3398265516	0.00168485459251495	6.61069613519961e-05
-12328.3397434844	0.00168485459251495	6.61069613519961e-05
-12328.3402506155	0.00168485459251495	6.61069613519961e-05
-12328.3397434844	0.00168485459251495	6.61069613519961e-05
-12328.1151833825	0.00168485459251495	0.0077448324562738
-12328.1566040793	0.00168485459251495	0.00696164542847982
-12328.3397421418	0.00168485459251495	6.61069613519961e-05
-12328.339886072	0.00168485459251495	6.61069613519961e-05
-12328.3397421418	0.00168485459251495	6.61069613519961e-05
-12328.3397438595	0.00168485459251495	6.61069613519961e-05
-12328.340307719	0.00168485459251495	6.61069613519961e-05
-12327.8090112443	0.00168485459251495	0.307945002425567
-12328.1504746276	0.00168485459251495	0.00712380335340143
-12328.3397423618	0.00168485459251495	6.61069613519961e-05
-12327.2086423744	0.00168485459251495	0.23085628171438
-12328.2561114228	0.00168485459251495	0.0047237358703269
-12328.3397423618	0.00168485459251495	6.61069613519961e-05
-12328.3397421836	0.00168485459251495	6.61069613519961e-05
-12328.3400029203	0.00168485459251495	6.61069613519961e-05
-12328.1421864378	0.00168485459251495	0.00727381821541673
-12328.3397421836	0.00168485459251495	6.61069613519961e-05
-12328.3397420796	0.00168485459251495	6.61069613519961e-05
-12328.3397420796	0.00168485459251495	6.61069613519961e-05
-12328.010866819	0.00168485459251495	0.0102284222180239
-12328.3407194414	0.00168485459251495	6.61069613519961e-05
-12328.3397421961	0.00168485459251495	6.61069613519961e-05
-12328.3397421961	0.00168485459251495	6.61069613519961e-05
-12328.3399063676	0.00168485459251495	6.61069613519961e-05
-12328.1476740916	0.00168485459251495	0.00726412717889589
-12328.323690776	0.00168485459251495	0.00310643192708863
-12328.3406102344	0.00168485459251495	6.61069613519961e-05
-12328.3397427905	0.00168485459251495	6.61069613519961e-05
-12327.9237929549	0.00168485459251495	0.0160736626185236
-12328.3397426699	0.00168485459251495	6.61069613519961e-05
-12328.1200844964	0.00168485459251495	0.00765082056354553
-12328.340213108	0.00168485459251495	6.61069613519961e-05
-12328.3397426699	0.00168485459251495	6.61069613519961e-05
-12326.8612080141	0.00168485459251495	0.0517729242395893
-12328.3406494979	0.00168485459251495	6.61069613519961e-05
-12328.3397426289	0.00168485459251495	6.61069613519961e-05
-12328.3397426289	0.00168485459251495	6.61069613519961e-05
-12328.3397420912	0.00168485459251495	6.61069613519961e-05
-12328.3397420912	0.00168485459251495	6.61069613519961e-05
-12326.4784447345	0.00168485459251495	0.0910754582708208
-12328.3396576649	0.00168485459251495	0.000144214173841636
-12328.2590093503	0.00168485459251495	0.00465935240573331
-12328.3398505056	0.00168485459251495	6.61069613519961e-05
-12328.3397420983	0.00168485459251495	6.61069613519961e-05
-12327.4146933632	0.00168485459251495	0.138401949996607
-12328.1363156225	0.00168485459251495	0.00735275172293485
-12328.3400705566	0.00168485459251495	6.61069613519961e-05
-12328.3397426343	0.00168485459251495	6.61069613519961e-05
-12328.3397426343	0.00168485459251495	6.61069613519961e-05
-12328.340097926	0.00168485459251495	6.61069613519961e-05
-12328.131274515	0.00168485459251495	0.00748118138461869
-12328.339742866	0.00168485459251495	6.61069613519961e-05
-12328.339742866	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1350691662	0.00168485459251495	0.00737403514500729
-12328.3397423567	0.00168485459251495	6.61069613519961e-05
-12328.3400832147	0.00168485459251495	6.61069613519961e-05
-12328.3397423567	0.00168485459251495	6.61069613519961e-05
-12328.1331821905	0.00168485459251495	0.0345877103531344
-12328.339940957	0.00168485459251495	6.61069613519961e-05
-12328.3398201812	0.00168485459251495	6.61069613519961e-05
-12328.2176610896	0.00168485459251495	0.00583775279380817
-12328.1306644441	0.00168485459251495	0.00748763504717557
-12328.3397421914	0.00168485459251495	6.61069613519961e-05
-12328.3401069498	0.00168485459251495	6.61069613519961e-05
-12328.3397421914	0.00168485459251495	6.61069613519961e-05
-12328.3118615964	0.00168485459251495	0.0100466150090666
-12328.0981612918	0.00168485459251495	0.00848211659795683
-12328.3405835743	0.00168485459251495	6.61069613519961e-05
-12328.3397447687	0.00168485459251495	6.61069613519961e-05
-12328.3397423672	0.00168485459251495	6.61069613519961e-05
-12327.9764553017	0.00168485459251495	0.0106726928722941
-12328.3397423672	0.00168485459251495	6.61069613519961e-05
-12328.3409803649	0.00168485459251495	6.61069613519961e-05
-12328.3397423129	0.00168485459251495	6.61069613519961e-05
-12328.2300119966	0.00168485459251495	0.0864989864509302
-12328.3397423129	0.00168485459251495	6.61069613519961e-05
-12328.1905309624	0.00168485459251495	0.00629528312133322
-12328.3397420593	0.00168485459251495	6.61069613519961e-05
-12328.1639025332	0.00168485459251495	0.00681708113043584
-12328.3398164853	0.00168485459251495	6.61069613519961e-05
-12328.3397420593	0.00168485459251495	6.61069613519961e-05
-12328.0823172525	0.00168485459251495	0.00840637532586333
-12328.3402237408	0.00168485459251495	6.61069613519961e-05
-12328.3400138239	0.00168485459251495	6.61069613519961e-05
-12328.3397451759	0.00168485459251495	6.61069613519961e-05
-12328.3397426289	0.00168485459251495	6.61069613519961e-05
-12326.8612080141	0.00168485459251495	0.0517729242395893
-12328.3406494979	0.00168485459251495	6.61069613519961e-05
-12328.3397426289	0.00168485459251495	6.61069613519961e-05
-12328.3402312826	0.00168485459251495	6.61069613519961e-05
-12328.3397422132	0.00168485459251495	6.61069613519961e-05
-12328.1005392258	0.00168485459251495	0.00810529245810732
-12328.3398565116	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.3261400042	0.00168485459251495	0.0126126061880336
-12328.1135352399	0.00168485459251495	0.00792343355022188
-12328.3397443016	0.00168485459251495	6.61069613519961e-05
-12328.340341082	0.00168485459251495	6.61069613519961e-05
-12328.3398961797	0.00168485459251495	6.61069613519961e-05
-12328.0967863589	0.00168485459251495	0.00810957652264
-12328.3402507474	0.00168485459251495	6.61069613519961e-05
-12328.3397436163	0.00168485459251495	6.61069613519961e-05
-12328.3397432411	0.00168485459251495	6.61069613519961e-05
-12328.1205362867	0.00168485459251495	0.00764690285464442
-12328.3402060535	0.00168485459251495	6.61069613519961e-05
-12328.3397432411	0.00168485459251495	6.61069613519961e-05
-12328.3399536254	0.00168485459251495	6.61069613519961e-05
-12328.1493253176	0.00168485459251495	0.00710387358269306
-12328.3397422809	0.00168485459251495	6.61069613519961e-05
-12328.3397422809	0.00168485459251495	6.61069613519961e-05
-12328.1029390717	0.00168485459251495	0.00796154550889853
-12328.3397435439	0.00168485459251495	6.61069613519961e-05
-12328.3403531063	0.00168485459251495	6.61069613519961e-05
-12328.3397435439	0.00168485459251495	6.61069613519961e-05
-12328.3392016372	0.00168485459251495	0.000408027487436285
-12328.339742487	0.00168485459251495	6.61069613519961e-05
-12328.339742487	0.00168485459251495	6.61069613519961e-05
-12326.4051818901	0.00168485459251495	0.0998094940556049
-12328.3402345036	0.00168485459251495	6.61069613519961e-05
-12328.1171297455	0.00168485459251495	0.0077093026999958
-12328.3397433934	0.00168485459251495	6.61069613519961e-05
-12328.3397433934	0.00168485459251495	6.61069613519961e-05
-12328.3397422943	0.00168485459251495	6.61069613519961e-05
-12328.3399442876	0.00168485459251495	6.61069613519961e-05
-12328.1642678891	0.00168485459251495	0.00690370998991496
-12328.3211171938	0.00168485459251495	0.0143845121919444
-12328.060569639	0.00168485459251495	0.00879263528002281
-12328.3400545103	0.00168485459251495	6.61069613519961e-05
-12328.3403402842	0.00168485459251495	6.61069613519961e-05
-12328.3397435038	0.00168485459251495	6.61069613519961e-05
-12328.1024653967	0.00168485459251495	0.00804533216207535
-12328.340340212	0.00168485459251495	6.61069613519961e-05
-12328.3397434316	0.00168485459251495	6.61069613519961e-05
-12328.3397434316	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1715347805	0.00168485459251495	0.00666289258645363
-12328.339742024	0.00168485459251495	6.61069613519961e-05
-12328.1658573825	0.00168485459251495	0.00677770618225413
-12328.3397420414	0.00168485459251495	6.61069613519961e-05
-12328.3397976812	0.00168485459251495	6.61069613519961e-05
-12328.3397420414	0.00168485459251495	6.61069613519961e-05
-12328.1510547775	0.00168485459251495	0.00720289038930568
-12328.3397429108	0.00168485459251495	6.61069613519961e-05
-12328.3397429108	0.00168485459251495	6.61069613519961e-05
-12328.3398717616	0.00168485459251495	6.61069613519961e-05
-12328.3397421997	0.00168485459251495	6.61069613519961e-05
-12328.3397421997	0.00168485459251495	6.61069613519961e-05
-12328.3399182901	0.00168485459251495	6.61069613519961e-05
-12328.1531601627	0.00168485459251495	0.00702911199969416
-12328.1599090582	0.00168485459251495	0.00689632905185401
-12328.3398548509	0.00168485459251495	6.61069613519961e-05
-12328.3397420959	0.00168485459251495	6.61069613519961e-05
-12328.3397420959	0.00168485459251495	6.61069613519961e-05
-12328.1470152304	0.00168485459251495	0.00714750359449772
-12328.3397421927	0.00168485459251495	6.61069613519961e-05
-12328.3397421927	0.00168485459251495	6.61069613519961e-05
-12328.33997552	0.00168485459251495	6.61069613519961e-05
-12328.3232097787	0.00168485459251495	0.00252765450067347
-12327.3179975315	0.00168485459251495	0.0406348667394152
-12328.3401711032	0.00168485459251495	6.61069613519961e-05
-12328.3404832317	0.00168485459251495	6.61069613519961e-05
-12328.1511237718	0.00168485459251495	0.00706880033353114
-12328.3399371543	0.00168485459251495	6.61069613519961e-05
-12328.3397422394	0.00168485459251495	6.61069613519961e-05
-12328.3397422394	0.00168485459251495	6.61069613519961e-05
