lik	gamma	delta
-12827.0124120371	0.00164065526331901	0.0619645578004385
-12826.8858978254	0.00164065526331901	0.262969619174601
-12827.3036171785	0.00164065526331901	6.61069613519961e-05
-12826.5566470759	0.00164065526331901	0.014210520993757
-12826.145397836	0.00164065526331901	0.017662715819097
-12827.3029984307	0.00164065526331901	6.61069613519961e-05
-12827.3040016372	0.00164065526331901	6.61069613519961e-05
-12827.3031471382	0.00164065526331901	6.61069613519961e-05
-12826.5292700975	0.00164065526331901	0.0140486024677854
-12827.3028623044	0.00164065526331901	6.61069613519961e-05
-12827.3028623044	0.00164065526331901	6.61069613519961e-05
-12827.3028892346	0.00164065526331901	6.61069613519961e-05
-12826.9568294114	0.00164065526331901	0.0311746724724287
-12826.8435987484	0.00164065526331901	0.0115156910720031
-12827.3028631423	0.00164065526331901	6.61069613519961e-05
-12827.2021450785	0.00164065526331901	0.0286762593901736
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12826.5418283947	0.00164065526331901	0.0138642627367333
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028624714	0.00164065526331901	6.61069613519961e-05
-12827.3031421746	0.00164065526331901	6.61069613519961e-05
-12827.3028624714	0.00164065526331901	6.61069613519961e-05
-12826.4810280866	0.00164065526331901	0.0144559330437862
-12827.3037325998	0.00164065526331901	6.61069613519961e-05
-12827.3028629371	0.00164065526331901	6.61069613519961e-05
-12826.2699554462	0.00164065526331901	0.0165620547018227
-12827.3030702013	0.00164065526331901	6.61069613519961e-05
-12827.3028624337	0.00164065526331901	6.61069613519961e-05
-12827.2819451781	0.00164065526331901	0.00326746763325557
-12827.3028624337	0.00164065526331901	6.61069613519961e-05
-12826.1686388699	0.00164065526331901	0.0239191010163459
-12827.3032212087	0.00164065526331901	6.61069613519961e-05
-12826.1088184042	0.00164065526331901	0.0179846067773642
-12827.302869423	0.00164065526331901	6.61069613519961e-05
-12827.3041757861	0.00164065526331901	6.61069613519961e-05
-12827.1560067219	0.00164065526331901	0.0503950147717666
-12827.3037333695	0.00164065526331901	6.61069613519961e-05
-12826.4018344207	0.00164065526331901	0.0155973715448271
-12827.3028637068	0.00164065526331901	6.61069613519961e-05
-12827.3032754433	0.00164065526331901	6.61069613519961e-05
-12826.8883544524	0.00164065526331901	0.0118484301730453
-12826.7600017148	0.00164065526331901	0.0257428958129543
-12827.2880241381	0.00164065526331901	0.0110439814858966
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12826.5418283947	0.00164065526331901	0.0138642627367333
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12826.5418283947	0.00164065526331901	0.0138642627367333
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028621994	0.00164065526331901	6.61069613519961e-05
-12827.3033833909	0.00164065526331901	6.61069613519961e-05
-12826.322431372	0.00164065526331901	0.0165825411547581
-12827.3029734913	0.00164065526331901	6.61069613519961e-05
-12827.3028621395	0.00164065526331901	6.61069613519961e-05
-12827.3028621395	0.00164065526331901	6.61069613519961e-05
-12827.3029968083	0.00164065526331901	6.61069613519961e-05
-12826.5130945207	0.00164065526331901	0.0141448038773922
-12826.8452483971	0.00164065526331901	0.0108357107052806
-12825.8860835467	0.00164065526331901	0.14096545458744
-12827.3028620638	0.00164065526331901	6.61069613519961e-05
-12827.3028620638	0.00164065526331901	6.61069613519961e-05
-12827.3038462372	0.00164065526331901	6.61069613519961e-05
-12827.3028636543	0.00164065526331901	6.61069613519961e-05
-12826.2394402871	0.00164065526331901	0.0168369934410756
-12827.3030709185	0.00164065526331901	6.61069613519961e-05
-12827.1677432118	0.00164065526331901	0.0582450797607622
-12827.3028621516	0.00164065526331901	6.61069613519961e-05
-12826.6026835114	0.00164065526331901	0.0133680817435282
-12827.3028621516	0.00164065526331901	6.61069613519961e-05
-12826.5418283947	0.00164065526331901	0.0138642627367333
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12826.467271197	0.00164065526331901	0.0149627718254928
-12827.3032012318	0.00164065526331901	6.61069613519961e-05
-12827.2919043525	0.00164065526331901	0.0204503309342907
-12827.2967048085	0.00164065526331901	0.00755929977085306
-12827.3029469501	0.00164065526331901	6.61069613519961e-05
-12826.3120630616	0.00164065526331901	0.0160070782331052
-12827.3034515436	0.00164065526331901	6.61069613519961e-05
-12827.3031932465	0.00164065526331901	6.61069613519961e-05
-12827.303721135	0.00164065526331901	6.61069613519961e-05
-12827.3028633268	0.00164065526331901	6.61069613519961e-05
-12827.3028633268	0.00164065526331901	6.61069613519961e-05
-12826.3231480836	0.00164065526331901	0.0161028662999555
-12826.6474952861	0.00164065526331901	0.0130434116999743
-12826.7329205628	0.00164065526331901	0.0914225992223848
-12827.3030254218	0.00164065526331901	6.61069613519961e-05
-12827.3030656363	0.00164065526331901	6.61069613519961e-05
-12826.4497219181	0.00164065526331901	0.0147525544455873
-12827.3029873841	0.00164065526331901	6.61069613519961e-05
-12827.3028626093	0.00164065526331901	6.61069613519961e-05
-12827.3031578331	0.00164065526331901	6.61069613519961e-05
-12827.3032051638	0.00164065526331901	6.61069613519961e-05
-12827.3028671916	0.00164065526331901	6.61069613519961e-05
-12826.2361499344	0.00164065526331901	0.0167146681914461
-12827.3037991838	0.00164065526331901	6.61069613519961e-05
-12827.303056769	0.00164065526331901	6.61069613519961e-05
-12827.3028634697	0.00164065526331901	6.61069613519961e-05
-12827.3028634697	0.00164065526331901	6.61069613519961e-05
-12826.4911205933	0.00164065526331901	0.0144328199855569
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
-12826.5418283947	0.00164065526331901	0.0138642627367333
-12827.3028620395	0.00164065526331901	6.61069613519961e-05
