lik	gamma	delta
-1976.87106486634	0.00182217117627419	0.191311577272125
-1985.15128101101	0.00182217117627419	6.61069613519961e-05
-1984.9384249281	0.00182217117627419	0.00803267901705264
-1985.15373675603	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1983.98772516366	0.00182217117627419	0.0174707023502356
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1983.98772516366	0.00182217117627419	0.0174707023502356
-1985.15121890552	0.00182217117627419	6.61069613519961e-05
-1983.89871086333	0.00182217117627419	0.0181745653987645
-1985.15121890552	0.00182217117627419	6.61069613519961e-05
-1985.15154251039	0.00182217117627419	6.61069613519961e-05
-1985.15158585436	0.00182217117627419	6.61069613519961e-05
-1985.04456233436	0.00182217117627419	0.0534231231588675
-1985.1519843035	0.00182217117627419	6.61069613519961e-05
-1978.08999412928	0.00182217117627419	0.12106934011261
-1985.15121828307	0.00182217117627419	6.61069613519961e-05
-1985.15073221792	0.00182217117627419	0.000655622543953439
-1983.60232229888	0.00182217117627419	0.0238604712511485
-1985.15121828307	0.00182217117627419	6.61069613519961e-05
-1983.98772516366	0.00182217117627419	0.0174707023502356
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1983.98772516366	0.00182217117627419	0.0174707023502356
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.151218263	0.00182217117627419	6.61069613519961e-05
-1985.15122163401	0.00182217117627419	6.61069613519961e-05
-1985.15122163401	0.00182217117627419	6.61069613519961e-05
-1983.77249665786	0.00182217117627419	0.019196632849156
-1985.15196195964	0.00182217117627419	6.61069613519961e-05
-1985.0309576185	0.00182217117627419	0.0883526431038918
-1984.03618364054	0.00182217117627419	0.0171051211155439
-1985.15121841367	0.00182217117627419	6.61069613519961e-05
-1985.15121841367	0.00182217117627419	6.61069613519961e-05
-1983.85537609256	0.00182217117627419	0.0185113580288712
-1985.1514509537	0.00182217117627419	6.61069613519961e-05
-1985.15146601255	0.00182217117627419	6.61069613519961e-05
-1985.1512189672	0.00182217117627419	6.61069613519961e-05
